# wvl        a          b          c          rmse
768.05571740 0.00383046 1.30333014 0.00000000 0.00000000
775.51612090 0.00383788 1.30838508 0.00000000 0.00000000
782.97752600 0.00385533 1.32030697 0.00000000 0.00000000
790.43793280 0.00386150 1.32454114 0.00000000 0.00000000
797.89934160 0.00385944 1.32312555 0.00000000 0.00000000
805.36175250 0.00386617 1.32774693 0.00000000 0.00000000
812.82316580 0.00388380 1.33987896 0.00000000 0.00000000
820.28458170 0.00390847 1.35695617 0.00000000 0.00000000
827.74600040 0.00391158 1.35911876 0.00000000 0.00000000
835.20742210 0.00393142 1.37294209 0.00000000 0.00000000
842.66984700 0.00394927 1.38543407 0.00000000 0.00000000
850.13127530 0.00395628 1.39035988 0.00000000 0.00000000
857.59370730 0.00398034 1.40731800 0.00000000 0.00000000
865.05514320 0.00398678 1.41187365 0.00000000 0.00000000
872.51758310 0.00398884 1.41333812 0.00000000 0.00000000
879.98002730 0.00401200 1.42979594 0.00000000 0.00000000
887.44147600 0.00401437 1.43148954 0.00000000 0.00000000
894.90392930 0.00401089 1.42900728 0.00000000 0.00000000
902.36638760 0.00404361 1.45241402 0.00000001 0.00000000
909.82885110 0.00405895 1.46345347 0.00000001 0.00000000
917.29131980 0.00405662 1.46176879 0.00000001 0.00000000
924.75379410 0.00407272 1.47339836 0.00000001 0.00000000
932.21627420 0.00410368 1.49588636 0.00000000 0.00000000
939.67876020 0.00412630 1.51242721 0.00000000 0.00000000
947.14025250 0.00415776 1.53557414 0.00000000 0.00000000
954.60275110 0.00418928 1.55894875 0.00000000 0.00000000
962.06425630 0.00419104 1.56025919 0.00000000 0.00000000
969.52676830 0.00419379 1.56230151 0.00000000 0.00000000
976.98828740 0.00421649 1.57926128 0.00000000 0.00000000
984.44981370 0.00423484 1.59303601 0.00000000 0.00000000
991.91134750 0.00422655 1.58681019 0.00000000 0.00000000
999.37288890 0.00422697 1.58712298 0.00000000 0.00000000
1006.83443820 0.00424603 1.60146830 0.00000000 0.00000000
1014.29499560 0.00426743 1.61765072 0.00000000 0.00000000
1021.75656130 0.00426632 1.61681348 0.00000000 0.00000000
1029.21713540 0.00424798 1.60293874 0.00000000 0.00000000
1036.67771840 0.00424798 1.60293729 0.00000000 0.00000000
1044.13831020 0.00426106 1.61282648 0.00000000 0.00000000
1051.59891120 0.00424623 1.60162031 0.00000000 0.00000000
1059.05952150 0.00420557 1.57109356 0.00000000 0.00000000
1066.52014140 0.00418715 1.55736079 0.00000000 0.00000000
1073.97977110 0.00418942 1.55905420 0.00000000 0.00000000
1081.44041080 0.00417262 1.54656245 0.00000002 0.00000000
1088.90006070 0.00412317 1.51012704 0.00000002 0.00000000
1096.35972100 0.00408229 1.48032440 0.00000003 0.00000000
1103.81839190 0.00405693 1.46199939 0.00000000 0.00000000
1111.27807370 0.00403211 1.44416448 0.00000000 0.00000000
1118.73676650 0.00400470 1.42459974 0.00000000 0.00000000
1126.19647050 0.00393704 1.37495523 0.00004561 0.00000001
1133.65518610 0.00298474 0.67082589 0.00206957 0.00000171
1141.11291330 0.00385555 1.32045817 0.00000000 0.00000000
1148.57165240 0.00381839 1.29512455 0.00000001 0.00000000
1156.03040360 0.00376694 1.26046164 0.00000000 0.00000000
1163.48816720 0.00370852 1.22166645 0.00000001 0.00000000
1170.94594320 0.00364876 1.18261354 0.00000000 0.00000000
1178.40373200 0.00359622 1.14880074 0.00000000 0.00000000
1185.86153380 0.00355550 1.12293163 0.00000000 0.00000000
1193.31834870 0.00351374 1.09670692 0.00000000 0.00000000
1200.77617700 0.00346076 1.06388436 0.00000000 0.00000000
1208.23301890 0.00339953 1.02657454 0.00000000 0.00000000
1215.68987460 0.00333529 0.98814376 0.00000000 0.00000000
1223.14674430 0.00327659 0.95366601 0.00000000 0.00000000
1230.60362820 0.00321959 0.92077263 0.00000000 0.00000000
1238.05952650 0.00319979 0.90948309 0.00000000 0.00000000
1245.51543950 0.00322160 0.92192793 0.00000000 0.00000000
1252.97236730 0.00324961 0.93802750 0.00000000 0.00000000
1260.42831020 0.00325905 0.94348430 0.00000000 0.00000000
1267.88326840 0.00326138 0.94483373 0.00000000 0.00000000
1275.33924210 0.00326306 0.94580667 0.00000000 0.00000000
1282.79423150 0.00330968 0.97302644 0.00000000 0.00000000
1290.25023680 0.00405587 1.46123649 0.00000000 0.00000000
1297.70525820 0.00517753 2.38121004 0.00000001 0.00000000
1305.16029600 0.00302100 0.81068655 0.00000000 0.00000000
1312.61435030 0.00268370 0.63976128 0.00000001 0.00000000
1320.06842130 0.00292862 0.76186753 0.00000000 0.00000000
1327.52250940 0.00292034 0.75756148 0.00000000 0.00000000
1334.97561460 0.00284122 0.71707317 0.00000000 0.00000000
1342.42873720 0.00278606 0.68949566 0.00000001 0.00000000
1349.88187740 0.00222209 0.41934797 0.00083932 0.00000005
1357.33503540 0.16890235 0.06953627 0.00000030 0.08883687
1364.78721150 0.16914197 0.06911336 0.00000067 0.08727843
1372.23840580 0.16906133 0.06919953 0.00000240 0.08773969
1379.69061860 0.16904560 0.06921595 0.00000217 0.08786003
1387.14185000 0.16899787 0.06926570 0.00000156 0.08812890
1394.59310030 0.16916874 0.06933005 0.00000060 0.08862103
1402.04336970 0.16905285 0.06947049 0.00000004 0.08920212
1409.49365830 0.00156570 0.21144957 0.00125474 0.00000000
1416.94396650 0.00200721 0.35104626 0.00073866 0.00000000
1424.39329440 0.00206382 0.36713740 0.00063227 0.00000001
1431.84264230 0.00209207 0.37526542 0.00055674 0.00000002
1439.29201030 0.00207648 0.37022133 0.00053961 0.00000002
1446.74039860 0.00243570 0.52698808 0.00000000 0.00000000
1454.18880750 0.00241131 0.51648182 0.00000003 0.00000000
1461.63723720 0.00239309 0.50870771 0.00000001 0.00000000
1469.08468790 0.00237984 0.50308204 0.00000005 0.00000000
1476.53215970 0.00236456 0.49665099 0.00000001 0.00000000
1483.97965300 0.00234433 0.48819223 0.00000000 0.00000000
1491.42616800 0.00232274 0.47922757 0.00000004 0.00000000
1498.87270470 0.00230092 0.47027715 0.00000000 0.00000000
1506.31926350 0.00227923 0.46145543 0.00000000 0.00000000
1513.76484460 0.00226632 0.45624107 0.00000000 0.00000000
1521.21044810 0.00225426 0.45140048 0.00000000 0.00000000
1528.65507430 0.00223658 0.44434598 0.00000000 0.00000000
1536.10072340 0.00221815 0.43705193 0.00000000 0.00000000
1543.54539570 0.00220110 0.43035902 0.00000000 0.00000000
1550.98909120 0.00218850 0.42544765 0.00000000 0.00000000
1558.43281020 0.00217607 0.42062708 0.00000000 0.00000000
1565.87655300 0.00216047 0.41461868 0.00000000 0.00000000
1573.31931980 0.00214120 0.40725379 0.00000000 0.00000000
1580.76211070 0.00212873 0.40252491 0.00000000 0.00000000
1588.20492600 0.00212163 0.39984664 0.00000000 0.00000000
1595.64676590 0.00211460 0.39719896 0.00000000 0.00000000
1603.08863060 0.00210079 0.39202812 0.00000000 0.00000000
1610.52952030 0.00208381 0.38571867 0.00000000 0.00000000
1617.97043520 0.00206745 0.37964554 0.00000007 0.00000001
1625.41037550 0.00205655 0.37565699 0.00000006 0.00000001
1632.85134150 0.00204671 0.37207008 0.00000006 0.00000001
1640.29033330 0.00203519 0.36788791 0.00000008 0.00000001
1647.73035120 0.00202568 0.36445974 0.00000007 0.00000001
1655.16939540 0.00201872 0.36196140 0.00000007 0.00000001
1662.60746610 0.00200983 0.35878041 0.00000007 0.00000001
1670.04556350 0.00199957 0.35512538 0.00000007 0.00000001
1677.48368780 0.00198921 0.35145528 0.00000007 0.00000001
1684.92083920 0.00198079 0.34848478 0.00000007 0.00000001
1692.35801790 0.00197460 0.34630839 0.00000007 0.00000001
1699.79522430 0.00196904 0.34435698 0.00000008 0.00000001
1707.23145830 0.00196370 0.34253214 0.00000000 0.00000000
1714.66672030 0.00195705 0.34021680 0.00000000 0.00000000
1722.10301060 0.00194720 0.33679992 0.00000000 0.00000000
1729.53832920 0.00193702 0.33328949 0.00000000 0.00000000
1736.97267640 0.00192686 0.32980176 0.00000000 0.00000000
1744.40705240 0.00191989 0.32741862 0.00000000 0.00000000
1751.84145750 0.00191294 0.32505379 0.00000000 0.00000000
1759.27489180 0.00190525 0.32244640 0.00000000 0.00000000
1766.70835550 0.00189669 0.31955496 0.00000000 0.00000000
1774.14184900 0.00189136 0.31775995 0.00000000 0.00000000
1781.57437230 0.00188873 0.31687564 0.00000001 0.00000000
1789.00692560 0.00188469 0.31551793 0.00000002 0.00000000
1796.43850930 0.00187896 0.31360753 0.00000000 0.00000000
1803.87012350 0.00187583 0.31256316 0.00000001 0.00000000
1811.30076840 0.00187693 0.31292776 0.00000003 0.00000000
1818.73144420 0.00188884 0.31691475 0.00000001 0.00000000
1826.16115120 0.16974090 0.06872065 0.00000425 0.08853913
1833.59088960 0.17002187 0.06839243 0.00000131 0.08738187
1841.02065950 0.16980050 0.06839995 0.00000024 0.08715028
1848.44946120 0.16979871 0.06840188 0.00000016 0.08719247
1855.87729480 0.16980312 0.06839712 0.00000035 0.08720269
1863.30516070 0.16978972 0.06841318 0.00000234 0.08727795
1870.73305900 0.16982925 0.06836858 0.00000105 0.08704891
1878.15998990 0.16979826 0.06840238 0.00000014 0.08724734
1885.58695370 0.16975159 0.06845435 0.00000076 0.08749332
1893.01295050 0.16976207 0.06844305 0.00000119 0.08746199
1900.43898060 0.16980735 0.06839228 0.00000010 0.08724660
1907.86404410 0.16981110 0.06838822 0.00000027 0.08723455
1915.28914130 0.16975287 0.06845297 0.00000081 0.08747847
1922.71327240 0.16991086 0.06856540 0.00000022 0.08815792
1930.13743760 0.16970163 0.06873552 0.00000066 0.08872528
1937.56063720 0.00181201 0.29165468 0.00000006 0.00000000
1944.98387120 0.00180174 0.28836071 0.00000001 0.00000000
1952.40714000 0.00179515 0.28625449 0.00000001 0.00000000
1959.82944380 0.00179206 0.28527045 0.00000000 0.00000000
1967.25178270 0.00178869 0.28419952 0.00000000 0.00000000
1974.67315700 0.00178772 0.28388632 0.00000001 0.00000000
1982.09456690 0.00178544 0.28316551 0.00000000 0.00000000
1989.51501260 0.00178155 0.28193540 0.00000000 0.00000000
1996.93549430 0.00177650 0.28033415 0.00000002 0.00000000
2004.35501220 0.00176834 0.27776909 0.00000000 0.00000000
2011.77456650 0.00176517 0.27677468 0.00000000 0.00000000
2019.19315750 0.00176695 0.27733311 0.00000000 0.00000000
2026.61178530 0.00176834 0.27776816 0.00000000 0.00000000
2034.03045020 0.00176600 0.27703452 0.00000000 0.00000000
2041.44715240 0.00176171 0.27568893 0.00000000 0.00000000
2048.86489210 0.00175770 0.27443601 0.00000000 0.00000000
2056.28066950 0.00175577 0.27383220 0.00000001 0.00000000
2063.69648480 0.00175489 0.27355934 0.00000000 0.00000000
2071.11233820 0.00175439 0.27340335 0.00000000 0.00000000
2078.52723000 0.00175419 0.27334069 0.00000000 0.00000000
2085.94216030 0.00175361 0.27316098 0.00000000 0.00000000
2093.35612930 0.00175165 0.27254956 0.00000000 0.00000000
2100.76913740 0.00174996 0.27202411 0.00000000 0.00000000
2108.18218460 0.00174881 0.27166824 0.00000000 0.00000000
2115.59427120 0.00174922 0.27179663 0.00000000 0.00000000
2123.00639740 0.00175072 0.27226231 0.00000000 0.00000000
2130.41756350 0.00175154 0.27251636 0.00000000 0.00000000
2137.82876950 0.00175035 0.27214500 0.00000000 0.00000000
2145.23901580 0.00174778 0.27134905 0.00000000 0.00000000
2152.64830260 0.00174528 0.27057175 0.00000000 0.00000000
2160.05763000 0.00174242 0.26968477 0.00000000 0.00000000
2167.46699830 0.00173761 0.26819833 0.00000000 0.00000000
2174.87540770 0.00173334 0.26688307 0.00000000 0.00000000
2182.28285840 0.00172982 0.26580061 0.00000000 0.00000000
2189.69035060 0.00172852 0.26540084 0.00000000 0.00000000
2197.09688450 0.00172844 0.26537565 0.00000000 0.00000000
2204.50346030 0.00173089 0.26612894 0.00000000 0.00000000
2211.90907830 0.00173409 0.26711437 0.00000000 0.00000000
2219.31473870 0.00173702 0.26801633 0.00000000 0.00000000
2226.71944160 0.00173726 0.26809280 0.00000000 0.00000000
2234.12318730 0.00173599 0.26770062 0.00000000 0.00000000
2241.52697590 0.00173540 0.26751824 0.00000000 0.00000000
2248.92980780 0.00173634 0.26780912 0.00000000 0.00000000
2256.33268310 0.00173756 0.26818284 0.00000000 0.00000000
2263.73460200 0.00173694 0.26799200 0.00000000 0.00000000
2271.13656480 0.00173713 0.26805016 0.00000000 0.00000000
2278.53757160 0.00173576 0.26763014 0.00000000 0.00000000
2285.93862270 0.00173519 0.26745234 0.00000000 0.00000000
2293.33871820 0.00173598 0.26769826 0.00000000 0.00000000
2300.73785840 0.00173793 0.26829964 0.00000000 0.00000000
2308.13604360 0.00174100 0.26924627 0.00000000 0.00000000
2315.53427380 0.00174194 0.26953897 0.00000000 0.00000000
2322.93254930 0.00174043 0.26907177 0.00000000 0.00000000
2330.32987040 0.00173758 0.26819165 0.00000000 0.00000000
2337.72623720 0.00173514 0.26743864 0.00000000 0.00000000
2345.12165000 0.00173426 0.26716539 0.00000001 0.00000000
2352.51710890 0.00173657 0.26787783 0.00000001 0.00000000
2359.91261420 0.00173994 0.26891967 0.00000001 0.00000000
2367.30716610 0.00174145 0.26938394 0.00000002 0.00000000
2374.70076470 0.00174092 0.26921772 0.00000003 0.00000000
2382.09341040 0.00173956 0.26879343 0.00000005 0.00000000
2389.48610340 0.00174131 0.26933647 0.00000005 0.00000000
2396.87784370 0.00174476 0.27040555 0.00000003 0.00000000
2404.26963170 0.00175179 0.27259599 0.00000000 0.00000000
2411.66046750 0.00175877 0.27477268 0.00000000 0.00000000
2419.05135150 0.00176287 0.27605590 0.00000000 0.00000000
2426.44028370 0.00176677 0.27727982 0.00000000 0.00000000
2433.83026430 0.00177232 0.27902605 0.00000000 0.00000000
2441.21829370 0.00177818 0.28087205 0.00000000 0.00000000
2448.60637200 0.00178873 0.28421534 0.00000000 0.00000000
2455.99449950 0.00180274 0.28868426 0.00000000 0.00000000
2463.38167620 0.00181777 0.29352133 0.00000000 0.00000000
2470.76790250 0.00183384 0.29873175 0.00000001 0.00000000
2478.15317860 0.00185221 0.30474516 0.00000002 0.00000000
2485.53850460 0.00187476 0.31221474 0.00000000 0.00000000
2492.92388090 0.00190141 0.32114787 0.00000187 0.00000000
